group	size	x	y
2	3.27664073049752	1.839	76.2213414634146
3	4.54624883470542	6.559	47.5385609756098
5	2.86958154775854	1.59	76.620756097561
6	2.84451480269252	1.734	73.4959512195122
7	4.09575562418353	5.736	49.8474146341463
8	5.08486044387754	2.24	75.2925365853659
10	3.41379368974351	1.41	80.2341463414634
11	4.26464235894719	1.933	81.3951219512195
12	2.15258993090518	1.726	74.6819268292683
13	3.44952199539387	1.9	70.0678536585366
14	2.96186688895055	1.168	75.1063170731708
15	2.25606962057358	1.529	76.2643658536585
16	7.957650962242	2.356	68.0040243902439
17	3.60251447052358	1.86	79.6804878048781
18	3.87496383879172	5.924	53.9824878048781
19	3.35190707161416	1.48	72.9634146341463
20	2.51641621928415	2.595	74.7586097560976
21	3.43796463434026	4.597	48.975756097561
22	3.46678647884845	5.44	54.7873170731707
23	2.12095897685328	1.7592	79.0038048780488
24	2.30339746711024	2.092	77.6622926829268
25	3.53556182753123	3.475	65.6580975609756
26	8.7822690793104	1.895	72.4270975609756
27	2.28728455003433	1.888	74.6938536585366
28	2.40621025969073	2.565	66.1513170731707
29	2.68031521802399	2.857	52.6636829268293
30	3.51146424840478	1.42	70.4560975609756
31	2.26341620662707	2.905	75.377512195122
32	4.82685749556627	1.6808	80.9648780487805
33	5.75610485797532	6.023	47.5573414634146
34	3.00144164010441	4.81	46.163243902439
35	2.96376957694777	4.625	56.1593414634146
36	3.35405943383081	1.48	81.9926829268293
37	4.09264020618743	4.605	53.3777073170732
38	4.00907740006899	1.889	78.6472195121951
39	4.16780415800775	4.631	50.1609024390244
40	19.8256443345692	1.629	72.8353414634146
41	5.29092095323066	2.43	72.9843414634147
42	3.04224176478448	1.91	78.9462682926829
43	3.64581661808751	1.499	78.5474146341463
44	2.33945592196936	2.561	73.3361951219512
45	2.18128206118991	2.2	75.309756097561
46	2.50728959365467	1.493	79.0214634146342
47	3.58099171568095	1.5	76.9756097560976
48	6.43794088567064	1.38	79.7365853658537
49	2.43965684338743	3.912	56.7550975609756
50	3.14750527746398	1.89	78.4463414634146
52	3.52899434392615	2.651	72.7289512195122
53	4.92723067018016	2.348	72.3890487804878
54	3.86552108225408	2.557	75.1505853658537
55	2.56618991635352	1.65	73.7707317073171
56	6.25532249857595	2.825	72.4754390243903
57	3.1357958096755	4.636	60.1052682926829
58	5.30556413623965	1.46	81.1756097560976
59	6.45173212325448	4.522	57.4507804878049
60	3.12851105480764	1.85	79.5682926829268
61	2.44876969328154	2.735	68.9715853658537
62	2.1550492177238	3.587	68.402756097561
64	5.9293939645042	2.01	80.8682926829268
65	2.59554503843994	3.33	61.3811219512195
66	5.83743190852054	1.96	79.6
67	2.15461076735824	2.28	75.3217804878049
