group	size	x	y
2	3.17882370390712	1.906	76.0384390243903
3	4.51387310510746	6.7	47.2053170731707
5	2.87090656689235	1.635	76.4734146341464
6	2.84627317742309	1.731	73.3278292682927
7	4.06103794093755	5.898	49.4352926829268
8	5.07142833664221	2.254	75.1149756097561
10	3.41072460545968	1.38	79.9829268292683
11	4.24504125590111	1.931	81.2926829268293
12	2.1524916468373	1.74	74.5282926829268
13	3.43437525237882	1.97	69.7486585365854
14	2.96279715204574	1.179	74.9686097560976
15	2.25543323418868	1.518	76.1293658536585
16	7.92711520633945	2.427	67.6666585365854
17	3.59619467836334	1.82	79.7829268292683
18	3.84760506203177	5.961	53.4769512195122
19	3.35512981910903	1.42	72.6634146341463
20	2.49660002252443	2.609	74.6312926829268
21	3.41306273546947	4.736	48.5466341463415
22	3.44488839606369	5.511	54.4307317073171
23	2.12057662017668	1.7568	78.8614390243903
24	2.30078622019235	2.119	77.5241951219512
25	3.52319906574838	3.551	65.3477317073171
26	8.75092061032919	1.944	72.1099512195122
27	2.28464599908614	1.876	74.3654390243903
28	2.40241494171048	2.668	65.7590975609756
29	2.67704016893044	2.91	52.0689512195122
30	3.51400140250274	1.37	70.2034146341464
31	2.26004899490075	2.971	75.1118536585366
32	4.81025557263651	1.6589	80.8043902439024
33	5.70365506653363	6.152	47.3492926829268
34	2.99203064331998	4.903	45.4825365853659
35	2.94901957452179	4.665	55.7704146341463
36	3.34547942426015	1.46	81.7414634146342
37	4.07473981022513	4.691	52.7258780487805
38	3.99936535878205	1.904	78.5342682926829
39	4.14011025609905	4.696	49.8151707317073
40	19.7800345004877	1.643	72.6125853658537
41	5.26697502080754	2.454	72.7537804878049
42	3.03421468965466	1.954	78.8214146341464
43	3.6462041937625	1.52	78.285243902439
44	2.33912434015083	2.659	73.0108536585366
45	2.18032815142941	2	75.3634146341464
46	2.5039701274308	1.503	78.8579024390244
47	3.57413583674887	1.44	76.7243902439025
48	6.44216232534968	1.37	79.5341463414634
49	2.43653309188431	4.005	56.3565365853659
50	3.1441365266843	1.84	78.1951219512195
52	3.51835341560408	2.686	72.5044634146342
53	4.90137146073418	2.383	72.1509024390244
54	3.84976691925445	2.599	75.0049512195122
55	2.56640107610822	1.63	72.8146341463415
56	6.21959259847148	2.877	72.1922195121951
