group	size	x	y
2	2.74953238645824	3.394	73.4348536585366
3	4.05364863362603	8.058	43.8409024390244
5	2.89690989981003	2.604	71.8702926829268
6	2.87871468551702	2.053	68.6204634146342
7	3.70372426748175	7.03	42.0509268292683
8	4.89044265452236	2.774	72.6236341463415
10	3.38042920018523	1.4	76.7156097560976
11	4.08183466000007	1.822	77.8292682926829
12	2.135062750586	2.064	73.5636097560976
13	3.35736154703619	2.29	64.5758292682927
14	2.91846636635001	1.524	68.0681951219512
15	2.24920045423457	1.688	74.9593658536585
16	7.36217885988231	3.723	62.1226829268293
17	3.55902664941438	1.57	76.8407317073171
18	3.55541166705569	6.558	48.979756097561
19	3.41964712211942	1.23	71.0534146341464
20	2.36633260492666	3.085	73.1470243902439
21	3.22007906653437	6.316	44.588512195122
22	3.19783006019151	6.364	50.9412682926829
24	2.2640796827621	2.929	74.9674146341464
25	3.35296834462079	4.575	61.0958780487805
26	8.23160494684788	2.502	68.3406341463415
27	2.25719874428166	2.514	70.0563658536585
28	2.34798891026948	4.7	56.7233902439024
29	2.6154737563365	3.989	59.1978048780488
30	3.56342010817984	1.386	68.4609756097561
31	2.22049726596962	4.108	73.1276097560976
32	4.6533621857181	1.639	77.9775609756098
33	5.17440120999356	7.125	45.8788048780488
34	2.88585457746212	5.596	46.1062926829268
35	2.80721222507298	5.096	54.6093902439024
36	3.29918217630449	1.47	78.4170731707317
37	3.84645926866867	5.581	51.0513658536585
38	3.86086700807415	2.388	75.0414634146342
39	3.82766571338592	5.384	51.9919024390244
40	19.0004793827131	1.868	70.4247317073171
41	4.96179330407956	2.872	69.4366829268293
42	2.91286031731321	2.758	76.8088048780488
43	3.6190475523632	1.614	75.206756097561
44	2.30789448929727	4.55	67.1823170731707
46	2.45184282834368	2.124	77.2623170731707
47	3.57360948149384	1.278	73.0748780487805
48	6.4262491220669	1.25	76.4219512195122
49	2.39780878724899	5.486	52.6241951219512
50	3.11997356333889	1.807	75.2126829268293
52	3.38300623753292	3.13	69.5917317073171
53	4.65161964435394	3.446	68.4658780487805
54	3.64723305996702	3.226	71.252
55	2.58616499736482	1.32	67.5439024390244
56	5.83038921292098	3.659	65.5934634146342
57	2.90356527014956	5.889	52.4046097560976
58	5.07360107949338	1.18	77.9807317073171
59	5.69832658263599	6.805	49.3136341463415
60	3.10644307383478	1.81	76.409512195122
61	2.43013864716927	3.276	66.6389024390244
62	2.15739696503477	4.664	66.759756097561
64	5.77907880993499	1.74	77.7512195121951
65	2.50808998810657	4.774	61.0976097560976
66	5.73047181610141	1.71	76.8365853658537
67	2.15172996050323	3.116	71.6853658536585
68	3.06515376901629	1.88	70.4902682926829
69	4.0048787251044	5.058	57.9929268292683
71	2.50460063810894	5.933	53.7135365853659
72	3.37074184763884	6.393	45.6518536585366
73	2.32397268186049	5.897	48.2426097560976
74	3.59684713899221	1.32	77.5853658536585
75	3.5472151968783	5.237	64.9863902439024
76	2.18409394353942	3.067	73.1750731707317
77	2.52187524515361	6.312	43.6752926829268
78	2.41669753964605	2.518	62.2924878048781
79	3.21477652858559	1.295	78.6829268292683
80	3.15773557236918	4.617	68.607
81	3.0578093066488	1.58	72.0843902439024
82	3.37083529345816	4.889	57.1460731707317
83	3.5737399626781	1.57	69.7917073170732
84	8.82364735118987	2.699	63.9777073170732
85	2.92986691774648	1.87	75.5708536585366
86	3.15286296495192	2.9	77.4512195121951
88	17.1418199348052	3.512	59.8315609756098
89	4.20989309142228	5.595	71.2347073170732
90	5.80840604983486	3.21	68.1544634146342
91	2.25126292658231	2.08	77.9843902439024
92	5.69250994140556	1.18	78.0143902439025
93	2.18310621403643	1.43	76.4373414634146
94	2.77062908697276	2.744	70.2634634146341
95	3.00262590442503	4.695	71.4124878048781
96	7.48533847448387	1.422	79.5363414634147
97	4.56436092787181	5.251	56.1492195121951
98	3.0454232912717	3.31	65.790243902439
99	3.606940994384	4.903	56.0652682926829
100	2.13151011802134	4.5	59.4390243902439
101	2.33276295605488	5.246	56.7098048780488
103	4.28464115002154	2.306	66.2719024390244
104	5.28873215827569	1.65	73.3943902439024
105	2.69691071296304	2.7014	68.5451219512195
106	2.61599384497282	2.525	73.2942195121951
108	3.94750681966798	2.26	64.919512195122
109	3.08052253999134	5.4	58.1821463414634
110	2.85241932699585	2.868	69.8400731707317
111	2.18505436674104	2.9	71.4341463414634
113	4.08551856782107	2.245	69.2288536585366
114	2.7056198212947	6.149	42.247
115	2.64782410788501	4.548	56.9378780487805
116	2.93247661528067	1.55	69.0063414634147
117	2.31143765634046	1.68	76.5121951219512
118	2.77141558783526	1.25	66.3912195121951
119	3.06668619573042	3.575	70.6531219512195
120	4.53685289378014	3.286	66.6133170731707
122	2.9383742711409	1.882	66.7158780487805
123	2.3826469463938	1.815	75.8041219512195
125	3.79608706612118	5.999	54.8547317073171
127	2.6861597989056	1.937	72.087512195122
128	3.46805826342892	6.955	45.697512195122
129	5.29735909756854	2.852	60.0783414634146
130	2.74177263308193	2.808	61.2615609756098
131	2.30749767719587	1.242	77.3910975609756
133	2.74762302061106	5.597	56.6527073170732
134	2.2963646759809	1.83	77.1439024390244
135	2.51790489833821	2.14	70.3258536585366
136	2.24028129372469	4.345	65.2537317073171
137	3.54567986823106	6.325	46.6426829268293
138	6.78346120608574	2.906	72.7376341463415
139	4.22946622704838	3.301	71.1634390243903
140	3.95769996531962	5.993	45.4109512195122
141	2.62911199328612	4.59	60.3607317073171
142	2.21276719174945	2.59	72.009756097561
143	3.48254753411231	7.706	44.477512195122
144	7.09976713624951	6.099	45.1157073170732
145	3.05672684282269	4.055	67.3041951219512
146	3.92541883487353	1.53	77.4046341463415
147	3.0220776455756	1.87	77.7365853658537
148	4.22201812350957	4.701	57.4686341463415
149	2.93815708773157	1.99	76.7341463414634
150	2.71820131348896	5.361	73.0430243902439
151	2.81259839553122	2.812	73.2832195121951
152	4.3961339884514	3.317	67.9847804878049
153	2.22493366407333	2.805	70.867512195122
154	3.06311698770195	4.671	57.3519512195122
155	6.08607390682088	4.006	66.0185365853659
156	7.51261491252338	5.359	62.0457317073171
157	5.04253779631046	1.61	71.8926829268293
158	2.93939674812717	2.087	74.2885853658537
159	2.7697984699525	6.244	69.6675609756098
160	3.55081680303313	1.38	75.3121951219512
161	2.05579110528507	2.8605	71.8446341463415
162	3.07276483268412	4.09	68.8802195121951
163	2.34523762470661	3.642	75.2827317073171
164	4.33246956641006	1.343	69.4560975609756
166	7.96109318134455	1.34	65.2212195121951
167	3.16516074029572	6.068	30.4731707317073
168	4.11017939453407	4.989	70.4726829268293
169	2.29179807298887	5.197	59.6959512195122
171	4.42550948506154	5.668	54.2909756097561
172	3.45476993949523	1.73	78.7404878048781
173	2.91892382495128	1.71	76.3951219512195
174	2.69014391550043	1.29	73.9585365853659
175	3.13366451653276	1.52	72.2536585365854
176	2.97004988713284	5.86	37.2087073170732
178	3.44522354723672	6.059	54.3630731707317
179	3.23342622543232	6.486	44.7121707317073
180	2.321723983391	2.684	67.8058536585366
182	2.17392033696877	4.977	61.661243902439
183	3.17379351666135	3.529	68.9138048780488
185	3.85428999986344	4.342	72.8355365853659
186	2.47966450950405	4.867	56.3937317073171
188	3.29360005117045	6.636	49.8497317073171
189	3.01327538215132	5.686	54.0500975609756
190	5.76136721201575	1.862	72.2611707317073
191	3.17749855307614	4.581	62.3746097560976
192	2.45483534746479	6.384	51.2641707317073
193	3.00178938011996	3.512	63.0307317073171
194	3.46549452160009	2.67	71.3536585365854
195	2.1482717496033	4.447	70.1192682926829
196	5.74661818189603	2.734	66.0730975609756
197	2.54774061044073	1.87	68.9970975609756
199	4.67991248357566	5.883	49.573756097561
200	5.51505377207319	1.4	67.1170731707317
201	4.23029196594682	7.018	44.8652926829268
202	9.99205935417013	1.978	75.6219512195122
203	2.87887982684637	2.6	73.4762682926829
204	4.33764349622217	3.596	66.3176097560976
205	2.15782767544324	2.703	70.0184146341464
206	4.3018203038175	3.082	72.169512195122
207	2.15759572509777	2.82	76.2629024390244
208	6.15560554070325	2.666	69.4316829268293
209	2.19831681023406	4.716	65.4593414634146
210	2.19947581640493	4.688	67.5150243902439
211	3.89776146830593	7.622	57.3789024390244
212	5.06316377090851	3.11	59.8874146341464
213	3.45595658233348	6.23	43.5152682926829
214	3.67062635025775	4.369	53.0983902439024
