group	size	x	y
2	2.19133193601498	6.816	58.3916585365854
3	3.5477006999603	7.7	33.3967317073171
5	2.67902048301953	5.329	66.1000731707317
6	2.73713569161527	3.788	68.4093902439025
7	3.15095264356212	7.422	35.391512195122
8	4.32910506049399	3.051	65.7409512195122
10	3.32490405426431	2.662	70.0458536585366
11	3.67146152036636	2.881	70.819512195122
12	2.11321378917083	3.625	67.699
13	3.06227683922688	5.21	63.2672682926829
14	2.92662491019246	3.367	63.8224634146342
15	2.23573130522203	3.807	67.174243902439
16	5.76282964717546	6.894	49.832243902439
17	3.51144893327334	2.53	70.7063414634146
18	3.12243287592987	6.493	38.8508780487805
19	3.40708696138958	2.03	71.2234146341464
20	2.21207948362013	7.101	59.833512195122
21	2.86920506391639	6.801	43.0675853658537
22	2.80135894183751	6.588	37.5101219512195
24	2.15730854661802	5.918	65.362
25	2.95898901996815	6.586	44.5239024390244
26	6.56087491735333	5.658	57.059243902439
27	2.18461571335288	3.893	65.2869512195122
28	2.24735459435773	6.67	38.8856585365854
29	2.38215389376439	6.698	52.6327073170732
30	3.44397550754701	2.29	69.6619756097561
31	2.15875359887969	6.379	64.0121707317073
32	4.19272274422655	2.749	72.0043902439024
33	4.06969266860818	6.111	42.4744878048781
34	2.63455242698764	5.945	39.273756097561
35	2.53341280636438	6.138	51.8817317073171
36	3.19103640442176	2.472	72.3356097560976
37	3.02686245307076	7.757	41.6504878048781
38	3.45648527003302	4.799	59.8456097560976
39	3.21229480581425	6.043	44.158512195122
40	15.2817437264917	5.914	54.2011219512195
41	4.14074249817082	6.422	59.4480731707317
42	2.62495856270648	6.328	64.8801463414634
43	3.39444446233799	4.54	67.4373658536585
44	2.24181629698107	6.99	50.1907804878049
46	2.37333144624047	3.01	71.4527804878049
47	3.53454156307548	2.02	70.3848780487805
48	6.28644921724653	2.53	70.5085609756098
49	2.16866038531464	7.685	41.3787804878049
50	3.07226685706945	2.615	72.4441463414634
52	2.98173865710251	6.904	55.9543170731707
53	3.7739396391336	7.39	50.4543414634146
54	3.1341463208074	6.592	56.2207804878049
