group	size	x	y
2	2.19778631078689	6.783	59.5129268292683
3	3.56555916214988	7.7	33.8091463414634
5	2.68817905355155	5.202	66.3118048780488
6	2.7473399744741	3.606	68.8266341463415
7	3.16060250511076	7.403	35.7958536585366
8	4.34565819988483	3.048	65.888243902439
10	3.32986754644554	2.63	69.9178048780488
11	3.68204799269288	2.848	70.8692682926829
12	2.11357024565314	3.417	68.0346829268293
13	3.07614312797186	5.056	63.6687317073171
14	2.93106827937409	3.239	64.3673414634146
15	2.23600081189203	3.637	67.4968780487805
16	5.824064870121	6.914	48.6670487804878
17	3.51566338957956	2.42	71.0129268292683
18	3.13165480840096	6.53	39.3498292682927
19	3.41152678830559	2.02	70.4139024390244
20	2.21456515274898	6.998	60.9560243902439
21	2.88034454144376	6.801	43.283512195122
22	2.80911438205646	6.63	37.9781707317073
24	2.16124681997006	5.804	65.8169024390244
25	2.97015571866984	6.585	44.8220487804878
26	6.62175393406378	5.491	57.4393658536585
27	2.18862798148899	3.75	65.5636585365854
28	2.25073969104691	6.67	39.2753658536585
29	2.38785511779536	6.696	53.026243902439
30	3.45136170701449	2.26	69.873756097561
31	2.16126838931182	6.358	64.5417317073171
32	4.212543413943	2.528	72.2078048780488
33	4.09940070791029	6.135	42.7969756097561
34	2.64126169620948	5.95	39.8715609756098
35	2.54095119760598	6.174	52.3031463414634
36	3.1984433992138	2.374	72.6365853658537
37	3.04895528652198	7.806	42.062243902439
38	3.47192430831523	4.593	60.4031951219512
39	3.22702120467075	6.084	44.6136341463415
40	15.453563323427	5.906	57.0098780487805
41	4.1719393558858	6.25	59.8197804878049
42	2.63424369371507	5.997	65.3809512195122
43	3.40755194834383	4.433	68.0409756097561
44	2.24493138977345	6.982	50.6387317073171
46	2.37525185305183	2.889	71.732243902439
47	3.53702962192854	1.9	70.2641463414634
48	6.2962599793327	2.48	70.5621463414634
49	2.17462439135597	7.63	41.8531707317073
50	3.0765059555179	2.35	72.9221951219512
52	2.99675958251245	6.739	56.5992195121951
53	3.79902628736166	7.392	51.0729268292683
54	3.15077307892996	6.532	56.6017073170732
55	2.56165437649977	1.95	69.8632682926829
56	4.84719900371082	6.238	49.0196341463415
57	2.63122216324065	6.703	42.050243902439
58	4.79979813560046	2.939	71.2529268292683
59	4.51059959450946	6.872	42.0075609756098
60	3.05061260832493	2.24	69.6665853658537
61	2.34060581741008	5.083	58.8039024390244
62	2.11173366730981	6.911	60.3875853658537
64	5.49166816172126	2.75	71.1609756097561
65	2.36283495189893	4.482	44.0414634146342
66	5.63024712995589	2.679	72.1243902439024
67	2.1474882717018	5.04	63.8157804878049
68	2.97973155768701	2.68	66.1737073170732
69	3.3898976925845	6.95	47.852243902439
71	2.3143955258327	5.938	35.8623658536585
72	2.9812173431123	6.77	33.0958780487805
73	2.25831271792062	5.64	38.833
74	3.44294451357456	2.549	70.8652926829268
75	3.09427973180035	6.323	49.8602682926829
76	2.13334954770525	4.939	64.5715853658537
77	2.39772435879323	5.091	36.4003414634146
78	2.40135428426958	6.069	54.9852682926829
79	2.94445151188282	3.959	70.3466097560976
80	2.77160711372391	7.417	50.7029512195122
81	3.01970634538039	2.104	68.21
82	3.03266322921828	6.026	45.8480487804878
83	3.56515322586188	2.01	69.4070731707317
84	7.03303051779977	5.582	49.9034390243903
85	2.8337897465994	3.842	70.743512195122
86	2.8108246824656	3.79	71.509756097561
88	13.1655060802864	5.701	47.1486097560976
89	3.46466760480196	7.295	55.5559268292683
90	4.51600229512764	6.72	49.4762195121951
91	2.21598474958416	3.282	73.7831707317073
92	5.56210625591134	2.535	70.9565853658537
93	2.16478212045899	2.404	71.4218536585366
94	2.65702820175923	5.79	67.2888536585366
95	2.55284401285991	8.033	58.7840731707317
96	6.91534448228367	2.02	71.2765853658537
97	3.56038605605378	8.125	50.533243902439
98	2.80956637091584	5.112	59.1263414634146
99	3.26671253024399	6.229	45.3065853658537
101	2.22592008695164	7.044	46.2819512195122
103	3.78061493398378	3.984	59.2750487804878
104	4.67786309910747	4.845	58.5300243902439
106	2.37354245825213	7.413	65.4546341463415
108	3.72821663357866	3.79	61.1655609756098
109	2.77288113651346	5.973	45.4183170731707
110	2.72157511138708	5.385	63.8185365853659
111	2.15115419326142	6.508	61.8823170731707
113	3.67518871533892	4.734	60.9135365853659
114	2.56075013858282	6.583	40.2097317073171
115	2.48154716880819	5.803	48.3900731707317
116	2.85396482346752	2.23	71.6039024390244
117	2.2816580383153	2.24	69.6441463414634
118	2.74228291892258	1.8	70.3939024390244
119	2.66484434540476	7.455	50.055756097561
120	3.88534380586366	7.122	50.0278048780488
122	2.83602358402794	2.722	64.2495365853659
123	2.350708353921	2.44	66.7021951219512
125	3.20647134364234	7.31	42.6995609756098
127	2.62367698678535	3.396	64.8276829268293
128	3.14802118267894	6.858	32.8352682926829
129	4.45932858681212	6.13	47.7588048780488
130	2.52952127283517	7.591	54.0829024390244
131	2.23127384921431	2.942	68.3837804878049
133	2.50140882209148	6.798	44.9609268292683
134	2.27149093539291	2.236	69.6402195121951
135	2.43245506755637	4.847	62.8201951219512
136	2.15626204509259	7.231	41.9546585365854
137	3.00051194436298	7.181	39.3847073170732
138	5.40242986770831	6.777	60.130512195122
139	3.55711056399591	5.368	62.7017804878049
140	3.45642161364594	6.601	37.9436829268293
141	2.41395005401593	6.301	50.9090243902439
142	2.14916211393729	5.17	61.6829268292683
143	2.98607903377574	7.3	38.1120487804878
144	5.54753386835293	6.359	41.1363658536585
145	2.72420785266463	6.961	51.5699024390244
146	3.73810114842195	2.814	73.8041463414634
147	2.95225964996095	2.8	74.0665853658537
148	3.61403072944298	6.085	41.2376097560976
149	2.80772720072761	3.354	71.4731707317073
150	2.39663664437156	7.282	47.580243902439
151	2.57843334199251	5.671	63.994
152	3.70576057738843	6.605	51.2297073170732
153	2.15155437361167	6.243	59.1347804878049
154	2.73540911653998	6.227	43.717487804878
155	4.80592963812031	6.589	59.9100975609756
156	5.61826924461946	6.6	51.3013658536585
157	4.76983120714779	2.33	69.4243902439024
158	2.79599655792475	3.53	70.668
160	3.45868748440004	2.996	65.9187804878049
