group	x	y
2	4.973	70.9336341463415
3	7.871	41.0848780487805
5	3.747	71.6373658536586
6	2.519	69.0312195121951
7	7.206	40.8905609756098
8	3.073	70.7537073170732
10	1.47	74.2229268292683
11	1.868	75.8707317073171
12	2.32	73.1793658536585
13	2.9	65.5413414634147
14	1.925	71.6509268292683
15	1.806	73.6034634146341
16	5.328	57.4232195121951
17	1.54	74.7317073170732
18	6.996	48.1284390243902
19	1.99	71.7307317073171
20	4.249	71.7397073170732
21	6.485	48.0869512195122
22	6.942	47.0637804878049
24	3.755	72.5384390243903
25	5.074	56.3630731707317
26	3.308	64.8164878048781
27	2.789	69.2039024390244
28	6.225	49.9257073170732
29	5.393	63.3241951219512
30	2.09	71.549512195122
31	4.886	71.7636097560976
32	1.675	76.44
33	6.907	46.4681707317073
34	5.927	49.7393170731707
35	5.684	57.101756097561
36	1.52	76.8990243902439
37	6.834	53.1439756097561
38	2.656	72.2789512195122
39	6.22	53.054
40	2.629	68.5594878048781
41	3.347	67.7796341463415
42	3.427	74.8857804878049
43	1.836	74.3513414634146
44	5.784	63.1733170731707
46	2.456	75.8459268292683
47	1.94	70.9973170731707
48	1.43	74.4533170731707
49	6.481	50.328
50	1.48	74.579756097561
52	3.783	65.6355365853659
53	5.686	64.5879512195122
54	4.201	66.6697804878049
55	2.17	70.0853658536585
56	4.947	59.571
57	6.386	45.4498048780488
58	1.6	76.5104878048781
59	7.04	44.9641219512195
60	1.6	74.56
61	3.568	64.6297073170732
62	5.446	65.7455853658537
64	1.85	75.6
65	5.185	59.6776585365854
66	1.78	74.9292682926829
67	4.2	66.5171951219512
68	2.269	69.880512195122
69	6.035	54.9205609756098
71	6.194	52.0128292682927
72	6.908	41.7607317073171
73	5.866	45.1081463414634
74	1.615	76.016
75	5.837	60.1651951219512
76	3.092	71.0755365853659
77	6.743	42.0841951219512
78	2.836	60.5988048780488
79	1.367	76.6853658536585
80	5.554	64.0883902439025
81	1.76	71.4190243902439
82	5.921	53.3497317073171
83	1.83	69.1734146341463
84	3.606	60.4311951219512
85	2.45	73.8488048780488
86	3.034	74.9560975609756
88	4.216	57.3173658536585
89	6.201	59.9601951219512
90	6.017	53.3405609756098
91	1.93	77.9907317073171
92	1.34	75.8107317073171
93	1.441	74.5877317073171
94	3.224	71.0263170731707
95	6.676	69.3221707317073
96	1.72	78.0646341463415
97	6.769	59.6303414634146
98	4.073	65.254512195122
99	6.523	53.5709024390244
101	6.362	54.396
103	2.633	69.8172926829268
104	1.6	69.1710975609756
105	4.4662	67.0180487804878
106	3.878	71.9849024390244
108	3.135	68.9134146341463
109	6.342	51.5365609756098
110	3.485	67.6866829268293
111	3.781	70.5056097560976
113	2.798	69.3938048780488
114	6.819	43.0683414634146
115	5.244	56.7723902439024
116	2.14	72.0807317073171
117	1.44	73.7366829268293
118	2.12	70.6224390243903
119	6.194	65.4834390243903
120	4.755	61.8944634146342
122	2.646	66.5687073170732
123	2.022	74.563
125	6.182	49.3677073170732
127	2.218	70.3758292682927
128	7.095	42.6170243902439
129	3.95	55.6961707317073
130	5.181	59.2624390243902
131	2.019	75.050756097561
133	6.127	55.1013658536585
134	1.98	74.303512195122
135	1.99	68.4949512195122
136	7.07	58.034
137	7.105	46.3110243902439
138	3.78	69.1917073170732
139	3.63	69.0827073170732
140	6.373	42.6620731707317
141	5.76	60.0290487804878
142	3.025	69.4134146341463
143	7.807	40.2694146341463
144	6.637	45.8875609756098
145	5.267	61.2935853658537
146	1.553	76.2704878048781
147	1.71	76.2412195121951
148	5.507	51.6306341463415
149	1.96	74.1219512195122
150	8.101	67.0516829268293
151	3.276	71.5674390243902
152	4.25	63.5216585365854
153	3.644	67.9504634146342
154	5.11	54.9490731707317
155	4.632	64.4112195121951
156	6.367	59.6880487804878
157	2.22	70.8487804878049
158	2.308	74.437512195122
160	1.63	73.2658536585366
162	4.931	67.3690487804878
163	4.782	73.0916829268293
164	2.386	69.4963414634146
166	2.15	69.389756097561
167	8.007	47.5376097560976
168	6.496	66.6506341463415
169	6.211	56.7538536585366
171	6.166	51.2401951219512
172	1.79	76.9312195121951
173	1.433	73.5991219512195
174	1.67	71.8024390243903
175	2.2	71.0212195121951
176	5.552	42.0959024390244
178	7.036	51.6332682926829
179	6.686	45.5224146341464
180	3.2	67.1371463414634
182	5.849	60.3070243902439
183	4.367	61.1142926829268
185	6.172	69.265
186	6.291	57.9046097560976
188	6.718	50.2684146341463
189	6.75	51.7729512195122
190	2.451	70.8770731707317
191	5.453	63.3748780487805
192	5.308	42.528243902439
193	4.623	62.4244146341464
194	4.384	66.2822195121951
195	4.989	68.9659024390244
196	3.533	60.755512195122
197	2.954	68.440512195122
199	6.424	51.1955609756098
200	2.08	69.9320731707317
201	7.103	49.3904634146341
202	1.8375	74.6146341463415
203	2.523	71.7494878048781
204	4.474	66.9336341463415
205	3.23	68.0143414634146
206	3.73	70.0633170731707
207	3.242	73.4168292682927
208	4.247	61.893243902439
209	5.141	61.5022195121951
210	4.832	62.969
211	9.118	54.2196341463415
212	4.177	60.3760243902439
213	6.736	50.670512195122
214	6.006	61.6287073170732
