group	x	y
2	6.841	57.2364146341463
3	7.7	32.9898780487805
5	5.458	65.8294390243903
6	3.979	67.9847317073171
7	7.43	34.9891707317073
8	3.058	65.6258780487805
10	2.685	69.7221951219512
11	2.977	70.850243902439
12	3.842	67.369756097561
13	5.352	62.8618292682927
14	3.495	63.2692926829268
15	3.963	66.8380243902439
16	6.871	50.2293902439024
17	2.613	70.6253658536586
18	6.454	38.3574390243902
19	2.09	71.2939024390244
20	7.165	58.6348048780488
21	6.801	42.8061463414634
22	6.544	37.1129756097561
24	6.068	64.8935853658537
25	6.593	44.2182195121951
26	5.815	56.6708292682927
27	4.057	64.9793170731707
28	6.67	38.5209268292683
29	6.693	52.2675365853659
30	2.27	69.4581951219512
31	6.4	63.4774146341463
32	3.115	71.8721951219512
33	6.089	42.1804878048781
34	5.937	38.7263658536585
35	6.098	51.429512195122
36	2.568	72.2017073170732
37	7.701	41.3368292682927
38	5	59.3026829268293
39	6.001	43.7151707317073
40	5.872	51.2869268292683
41	6.559	59.0520487804878
42	6.631	64.3662195121951
43	4.617	66.8127317073171
44	6.993	49.8411463414634
46	3.133	71.1653414634146
47	2.165	70.1631707317073
48	2.5	70.4261463414634
49	7.731	40.9033658536585
50	2.61	72.3707317073171
52	7.054	55.2943414634146
53	7.388	49.8382926829268
54	6.639	55.8198292682927
55	1.93	69.5965121951219
56	6.406	48.0955609756098
57	6.759	41.1929024390244
58	2.937	70.8092682926829
59	6.886	41.2524390243902
60	2.398	68.9778048780488
61	5.475	58.0315365853659
62	6.894	59.5785853658537
64	2.84	70.8121951219512
65	4.363	42.335512195122
66	2.863	71.6243902439024
67	5.597	63.6144146341464
68	2.801	65.4297073170732
69	6.918	47.3360243902439
71	5.83	34.8688048780488
72	6.673	32.7882682926829
73	5.595	38.2311707317073
74	2.297	70.2825609756098
75	6.399	48.5534878048781
76	5.439	63.6574146341463
77	5.139	35.8594146341463
78	6.177	54.3697073170732
79	4.551	69.5553902439024
80	7.442	49.5231951219512
81	2.177	67.7277073170732
82	6.179	44.867756097561
83	1.82	69.0712195121951
84	5.612	48.6076585365854
85	4.031	70.5252926829268
88	5.781	45.7901707317073
89	7.044	53.8707804878049
90	6.849	48.2023414634146
91	3.713	73.8687804878049
92	2.665	70.1717073170732
93	2.526	71.1719268292683
94	5.815	66.5848292682927
95	8.057	57.3571707317073
96	2.139	70.2019512195122
97	8.119	49.428756097561
98	5.266	58.2973414634146
99	6.306	44.9758536585366
101	7.004	45.4262926829268
103	3.756	57.9020731707317
104	5.157	56.821756097561
106	7.407	64.4188780487805
108	4.059	60.3775609756098
109	5.973	45.0111463414634
110	5.553	63.1288048780488
111	6.688	60.616
113	4.959	59.8230975609756
114	6.524	39.4781951219512
115	5.802	48.1404878048781
116	2.23	71.3251219512195
117	2.42	69.4386341463415
118	1.74	70.7265853658537
119	7.338	49.1322682926829
120	7.136	49.0587317073171
122	2.891	63.6314390243903
123	2.49	65.2685609756098
125	7.301	41.8886585365854
127	3.571	63.7218292682927
128	6.816	31.7974146341463
129	6.125	46.1428292682927
130	7.593	52.8291463414634
131	3.594	67.4896585365854
133	6.799	44.0384390243902
134	2.52	69.0864634146342
135	5.51	62.3724634146342
136	7.201	40.462
137	7.097	38.8409024390244
138	6.769	59.4147317073171
139	5.77	61.8162926829268
140	6.602	37.1482195121951
141	6.236	49.8152682926829
142	5.6	60.7853658536585
143	7.221	38.0335853658537
144	6.335	40.3594390243902
145	7.01	50.2228536585366
146	3.039	73.5687804878049
147	2.932	73.7231707317073
148	6.094	40.3703902439024
149	3.54	71.2268292682927
150	7.271	45.8641707317073
151	5.823	63.1089512195122
152	6.75	50.141243902439
153	6.439	58.2984146341463
154	6.258	42.0371951219512
155	6.781	59.3278292682927
156	6.6	49.9961219512195
157	2.52	69.4292682926829
158	3.888	70.0392195121951
160	3.078	65.1288536585366
162	6.356	64.6032682926829
163	6.987	62.9949756097561
164	1.907	67.3455609756098
166	2.13	68.6180243902439
167	8.118	43.5580731707317
168	7.26	48.1773658536585
169	6.419	51.8817073170732
171	6.597	43.1844634146342
172	2.391	73.8617073170732
173	4.698	67.0858048780488
174	2.323	68.3658536585366
175	2.78	70.6113170731707
176	6.022	32.938
178	7.066	39.5534146341464
179	7.261	37.9908048780488
180	6.304	61.4989512195122
182	6.349	53.2827804878049
183	6.643	54.5099756097561
185	7.564	56.2569756097561
186	6.802	45.701243902439
188	6.343	42.162
189	6.792	42.4177804878049
190	6.129	57.7241463414634
191	6.513	58.2242926829268
192	6.314	36.2729024390244
193	6.616	56.5178048780488
194	7.137	50.7588536585366
195	6.973	63.1679756097561
196	5.898	48.6563170731707
197	4.392	64.9621219512195
199	6.798	44.9887317073171
200	1.99	70.8651219512195
201	7.094	46.7390243902439
202	2.913	70.2146341463415
203	2.841	68.5111951219512
204	6.748	60.9621951219512
205	6.76	57.9989512195122
206	6.368	61.3086585365854
207	5.459	65.6116097560976
208	7.417	46.8308048780488
209	6.73	49.4847804878049
210	6.961	52.469512195122
211	7.418	39.1160487804878
212	6.004	50.9718292682927
213	7.292	46.9105365853659
214	7.373	53.3039512195122
