group	size	x	y
2	2.99709391947701	2.086	75.6604634146342
3	4.4418287289431	6.989	46.6164146341463
5	2.87501571276525	1.764	76.112
6	2.84981387269738	1.724	72.9007073170732
7	3.9918818438857	6.233	48.5384390243903
8	5.04462069802669	2.287	74.7414634146342
10	3.40450799458634	1.41	79.3317073170732
11	4.2116108314018	1.807	80.8414634146341
12	2.15155437361167	1.77	74.2249756097561
13	3.41844549286305	2	68.9227317073171
14	2.9641867588437	1.212	74.7236341463415
15	2.25415804061491	1.501	75.9009512195122
16	7.85950932171107	2.601	66.9322926829268
17	3.58510428143811	1.76	78.9804878048781
18	3.7940427041518	6.036	52.4351951219512
19	3.36220396100693	1.32	72.5609756097561
20	2.45820713455848	2.618	74.3877317073171
21	3.36488606448939	5.028	47.7514634146342
22	3.40061993671196	5.64	53.8137317073171
23	2.11984427987416	1.752	78.5767073170732
24	2.29530327204718	2.179	77.2285853658537
25	3.49765002673033	3.721	64.7040487804878
26	8.68208834471758	2.068	71.5295365853659
27	2.27913132308259	1.854	73.5836585365854
28	2.39369254267665	2.914	64.8806341463415
29	2.67002727092181	3.019	50.4465609756098
30	3.52213915440711	1.21	68.8512195121951
31	2.25337914648136	3.124	74.5368780487805
32	4.78386203810413	1.54	80.2926829268293
33	5.5998699028783	6.409	46.9916829268293
34	2.97421902884568	5.088	44.3475609756098
35	2.92131798085327	4.748	55.0648536585366
36	3.33527839524441	1.42	81.2365853658537
37	4.04239989342032	4.858	51.5755609756098
38	3.97940095982513	1.939	78.2749756097561
39	4.08561828816039	4.807	49.4124146341463
40	19.6842236283646	1.668	72.1713170731707
41	5.21835979050937	2.496	72.2797804878049
42	3.0174844208944	2.067	78.564243902439
43	3.64550490284835	1.57	77.6831951219512
44	2.33732930402259	2.899	72.1406585365854
46	2.49665629340088	1.529	78.5739512195122
47	3.5666256799328	1.28	75.9243902439025
48	6.44764130793092	1.34	78.9317073170732
49	2.43041683668512	4.215	55.5500243902439
50	3.13972457513896	1.8	77.8439024390244
52	3.49674103144329	2.752	72.0766829268293
53	4.85401860434601	2.442	71.6461463414634
54	3.8176342067784	2.69	74.6992926829268
55	2.56733732111261	1.5	72.5682926829268
56	6.14931402326504	2.989	71.5286829268293
57	3.07858873334714	4.931	58.6642682926829
58	5.22632942244733	1.34	80.1707317073171
59	6.27431433141325	5.091	55.1566585365854
60	3.12133524918204	1.8	78.8170731707317
61	2.44302232452067	2.86	68.515243902439
62	2.15635872624283	3.824	67.8998536585366
64	5.89275209267675	1.94	80.1146341463415
65	2.57434820501523	3.531	60.0055853658537
66	5.80071253748054	1.78	79.0487804878049
67	2.15384787870895	2.345	74.7642682926829
68	3.02233765538159	1.573	72.5887804878049
69	4.26462297499116	4.447	61.0383170731707
