group	size	x	y
2	2.62046504207639	4.724	71.5669024390244
3	3.62506143722945	7.915	41.7109268292683
5	2.89404040053493	3.527	71.8093658536585
6	2.91708673624605	2.566	68.1938536585366
7	3.53274401965961	7.194	41.0418048780488
8	4.75794064940729	3.037	71.1005365853659
10	3.34852463220786	1.43	75.1441463414634
11	3.99114854653965	1.831	76.4326829268293
12	2.11672424369029	2.291	73.296243902439
13	3.29487780124562	2.8	65.3691463414634
14	3.04586661844328	1.836	70.1033658536585
15	2.24645738381304	1.77	74.0576585365854
16	6.94958691469889	4.925	58.4469756097561
17	3.54083018975402	1.56	75.5658536585366
18	3.41543682960825	6.93	48.3152195121951
19	3.46745299546467	1.97	71.6043902439024
20	2.33253183846608	3.991	72.1399268292683
21	3.1250446025447	6.503	47.4061219512195
22	3.05966434284423	6.858	47.780487804878
24	2.23917711216511	3.668	73.1040487804878
25	3.24648674358565	4.989	57.628512195122
26	7.88641434821425	3.039	65.5726097560976
27	2.24158555121539	2.683	69.3984634146342
28	2.35080409795925	6.036	51.1797073170732
29	2.55819324767127	5.036	63.9629756097561
30	3.55927196543506	2.04	71.3414634146341
31	2.20466814034052	4.671	72.1526829268293
32	4.53977807823985	1.68	76.8092682926829
33	4.79963581652035	7.005	46.6737804878049
34	2.81821299648372	5.868	49.4179756097561
35	2.73539427510603	5.511	56.8356829268293
36	3.25721000051527	1.57	77.2265853658537
37	3.64727390709488	6.543	53.014243902439
38	3.74903134927864	2.649	72.955512195122
39	3.65120338341914	6.08	53.2797317073171
40	18.255921021518	2.532	69.0271219512195
41	4.77077801205051	3.211	68.0610975609756
42	2.83693379304929	3.323	75.3323414634147
43	3.57886095964621	1.81	74.4129512195122
44	2.28469150240337	5.565	64.1561951219512
46	2.41909146476521	2.442	76.1818292682927
47	3.57574391349835	1.94	71.6414634146342
48	6.32944468447721	1.46	74.9186097560976
49	2.35321880660997	6.353	50.8533414634146
50	3.10879567511803	1.56	74.7717073170732
52	3.29114693840959	3.613	66.6848536585366
53	4.44399271110903	5.195	66.0462682926829
54	3.52118589583936	3.925	67.8061463414634
55	2.61125924940472	2.26	70.6975609756098
56	5.59931049205225	4.684	60.7506341463415
57	2.86536344532889	6.304	46.7580731707317
58	5.04729809006058	1.42	76.7470731707317
59	5.28229338972505	7.076	46.0399512195122
60	3.08881674923794	1.7	74.5770731707317
61	2.41513196198242	3.465	65.1113414634146
62	2.14507608819951	5.167	65.9725853658537
64	5.72354628592157	1.81	76.1
65	2.46260837065743	5.186	60.7234878048781
66	5.6952381675531	1.83	75.3804878048781
67	2.14998883190924	4.068	67.6214146341463
68	3.07151929181999	2.243	70.1217073170732
69	3.82264488507935	5.831	55.8246829268293
71	2.44855824001913	6.139	52.7760487804878
72	3.15191772736172	6.842	42.7276829268293
73	2.28871548448448	5.891	45.9539512195122
74	3.55132769770904	1.5	76.4773658536585
75	3.42685455966542	5.697	61.2254878048781
76	2.16994335322908	3.122	71.5935365853659
77	2.48205624651086	6.706	42.4848780487805
78	2.41811155877668	2.678	60.8275853658537
79	3.16142450391339	1.4	77.0829268292683
80	3.05355736553818	5.335	65.3383170731707
81	3.06774047821204	1.79	71.4882926829268
82	3.27876830311177	5.673	54.2033170731707
83	3.59399809178267	1.79	70.0234146341463
84	8.42817678627351	3.346	61.2882682926829
85	2.91898242690293	2.17	74.2864390243903
86	3.03175015842401	2.948	74.4365853658537
88	16.1427252631808	4.069	57.8470975609756
89	3.99960619751203	6.109	64.0624878048781
90	5.57386935831261	5.468	57.6270731707317
91	2.24265307347832	2.2	77.0829268292683
92	5.68551929266562	1.32	76.4056097560976
93	2.17922400876972	1.452	74.9854634146342
94	2.75114603065565	3.07	70.8628048780488
95	2.84031645889477	6.292	69.9139512195122
96	7.42319509333972	1.66	78.3992682926829
97	4.29162381620327	6.422	59.6561463414634
98	3.00542122132675	3.992	65.8097804878049
99	3.42846949395492	6.083	54.7996341463415
101	2.30524509444226	5.928	55.0631463414634
103	4.1686611183195	2.482	70.3551219512195
104	5.17298312119778	1.56	70.3343902439024
