group	x	y
2	2.086	75.6604634146342
3	6.989	46.6164146341463
5	1.764	76.112
6	1.724	72.9007073170732
7	6.233	48.5384390243903
8	2.287	74.7414634146342
10	1.41	79.3317073170732
11	1.807	80.8414634146341
12	1.77	74.2249756097561
13	2	68.9227317073171
14	1.212	74.7236341463415
15	1.501	75.9009512195122
16	2.601	66.9322926829268
17	1.76	78.9804878048781
18	6.036	52.4351951219512
19	1.32	72.5609756097561
20	2.618	74.3877317073171
21	5.028	47.7514634146342
22	5.64	53.8137317073171
23	1.752	78.5767073170732
24	2.179	77.2285853658537
25	3.721	64.7040487804878
26	2.068	71.5295365853659
27	1.854	73.5836585365854
28	2.914	64.8806341463415
29	3.019	50.4465609756098
30	1.21	68.8512195121951
31	3.124	74.5368780487805
32	1.54	80.2926829268293
33	6.409	46.9916829268293
34	5.088	44.3475609756098
35	4.748	55.0648536585366
36	1.42	81.2365853658537
37	4.858	51.5755609756098
38	1.939	78.2749756097561
39	4.807	49.4124146341463
40	1.668	72.1713170731707
41	2.496	72.2797804878049
42	2.067	78.564243902439
43	1.57	77.6831951219512
44	2.899	72.1406585365854
46	1.529	78.5739512195122
47	1.28	75.9243902439025
48	1.34	78.9317073170732
49	4.215	55.5500243902439
50	1.8	77.8439024390244
52	2.752	72.0766829268293
53	2.442	71.6461463414634
54	2.69	74.6992926829268
55	1.5	72.5682926829268
56	2.989	71.5286829268293
57	4.931	58.6642682926829
58	1.34	80.1707317073171
59	5.091	55.1566585365854
60	1.8	78.8170731707317
61	2.86	68.515243902439
62	3.824	67.8998536585366
64	1.94	80.1146341463415
65	3.531	60.0055853658537
66	1.78	79.0487804878049
67	2.345	74.7642682926829
68	1.573	72.5887804878049
69	4.447	61.0383170731707
70	2.3	68.4853658536586
71	5.281	56.6400731707317
72	5.628	51.1356585365854
73	5.511	49.4002926829268
74	1.33	79.2390243902439
75	4.369	69.6478536585366
76	2.63	75.1039512195122
77	5.462	46.1096585365854
78	2.382	67.3033170731707
79	0.966	81.5804878048781
80	3.495	71.4388536585366
81	1.41	75.2446341463415
82	3.755	59.8734390243903
83	1.31	72.6487804878049
84	2.282	67.0733658536585
85	1.87	78.479512195122
86	2.84	80.1512195121951
88	2.83	63.367243902439
89	4.997	68.4636341463415
90	1.825	71.3330975609756
91	2.05	81.5024390243902
92	1.32	80.5804878048781
93	1.411	78.8448780487805
94	2.471	71.4794146341464
95	3.6	72.6450243902439
96	1.26	81.9251219512195
97	4.907	53.0095609756098
98	2.5	67.9560975609756
99	3.06	59.9793902439024
100	3.44	60.9487804878049
101	5.216	58.9784146341464
103	2.043	68.1954878048781
104	1.076	78.4326829268293
105	2.6473	68.6909756097561
106	2.239	74.1132926829268
108	2.22	65.909756097561
109	3.311	64.4622682926829
110	1.939	71.4895121951219
111	2.046	72.7392682926829
113	2.331	73.9893414634146
114	5.563	51.9430243902439
115	3.564	44.1711707317073
116	1.27	71.2536585365854
117	1.63	79.4317073170732
118	1.31	71.3560975609756
119	2.865	73.6352926829268
120	2.429	70.4174634146341
122	1.488	67.7795365853659
123	1.736	74.0152682926829
125	5.04	64.1121707317073
127	1.497	73.7457073170732
128	6.599	48.9261951219512
129	2.142	62.8588780487805
130	2.272	66.0523658536585
131	0.887	79.5745853658537
133	4.875	57.2310243902439
134	1.38	79.5048780487805
135	1.82	72.4321951219512
136	2.134	74.3711463414634
137	6.005	48.9380487804878
138	2.483	75.4989024390244
139	2.83	72.9882926829268
140	5.322	48.0171463414634
141	3.593	58.5441219512195
142	2.2	75.1682926829268
143	7.3	51.6729024390244
144	5.701	49.0047073170732
145	2.85	71.9728048780488
146	1.71	79.3463414634146
147	1.84	80.0414634146342
148	3.321	65.5865853658537
149	1.96	79.8512195121951
150	2.678	73.5847073170732
151	2.635	75.1244878048781
152	2.691	72.4666097560976
153	2.245	73.998756097561
154	4.227	60.5666097560976
155	3.486	67.4471463414634
156	3.786	64.1046829268293
157	1.24	74.9951219512195
158	1.7702	78.2960975609756
159	4.82	71.7492682926829
160	1.4	78.0707317073171
162	3.268	71.2526585365854
163	2.7	77.2476829268293
164	1.32	71.8788951219512
165	1.45	72.6341463414634
166	1.29	65.47
167	5.497	52.2476341463415
168	3.237	72.6647804878049
169	4.503	65.4876585365854
170	2.2	72.1317073170732
171	4.869	59.548243902439
172	1.77	80.5463414634146
173	1.26	79.990243902439
174	1.26	77.6121951219512
175	1.25	73.9048780487805
176	5.404	44.260243902439
178	5.191	57.3493414634146
179	6.459	49.8668780487805
180	2.503	68.8470487804878
182	4.09	63.2062682926829
183	2.435	70.6988048780488
185	3.23	74.9284146341464
186	3.784	45.8601951219512
188	6.401	48.0588536585366
189	4.559	55.304
190	1.654	73.1887804878049
191	3.612	65.6078536585366
192	6.332	59.6383414634146
193	2.617	64.4383170731707
194	2.04	73.5024390243903
195	4.144	71.4596585365854
196	2.175	72.0778536585366
197	1.616	68.6135121951219
199	5.618	53.3469268292683
200	1.2	67.9568292682927
201	6.584	50.1239268292683
202	2.054	77.3390243902439
203	2.04	75.6092682926829
204	2.36	67.2225853658537
205	2.171	71.1057804878049
206	2.65	73.1726829268293
207	2.1115	78.5248780487805
208	1.897	73.6997317073171
209	4.147	69.3209024390244
210	4.203	71.0157073170732
211	5.757	62.6493170731707
212	2.676	51.0596829268293
213	6.135	44.3843658536585
214	3.606	43.8615853658537
