group	x	y
2	6.512	63.373
3	7.699	35.4814146341463
5	4.778	67.265512195122
6	3.118	70.1830487804878
7	7.264	37.4192926829268
8	3.104	66.8302926829268
10	2.202	70.0692682926829
11	2.961	71.0682926829268
12	2.788	69.4460975609756
13	4.479	64.9814390243903
14	2.775	66.5321219512195
15	2.949	68.848512195122
16	6.942	39.9328780487805
17	2.208	71.0604878048781
18	6.658	41.4385609756098
19	2.1	70.8736585365854
20	6.293	64.6892195121951
21	6.805	43.8344390243903
22	6.786	40.4805609756098
24	5.771	67.5096097560976
25	6.549	46.1218780487805
26	4.896	58.9388048780488
27	3.504	66.3227073170732
28	6.674	41.072
29	6.611	55.0094146341463
30	2.31	70.6958048780488
31	6.288	66.512756097561
32	2.141	73.0292682926829
33	6.242	44.1933902439024
34	5.954	42.7114634146342
35	6.28	53.7786829268293
36	2.033	73.1307317073171
37	7.927	44.6926097560976
38	3.851	62.7466097560976
39	6.247	46.599
40	5.24	63.8667317073171
41	5.37	61.164243902439
42	4.733	67.3510243902439
43	3.857	70.1656341463415
44	6.913	53.4050975609756
46	2.547	72.7776341463415
47	1.99	69.6770731707317
48	1.92	70.6964634146342
49	7.332	43.7041463414634
50	2.043	73.4146341463415
52	5.983	59.0063902439024
53	7.398	53.5412926829268
54	6.179	58.1997804878049
55	2.18	70.1076341463415
56	5.846	50.954512195122
57	6.569	43.6743658536585
58	2.859	71.630243902439
59	6.825	43.2147317073171
60	1.703	70.0175609756098
61	4.397	60.2468536585366
62	6.925	62.0705853658537
64	2.47	71.9073170731707
65	4.781	47.4603658536585
66	2.408	72.2731707317073
67	4.561	64.218
68	2.588	67.4566829268293
69	6.936	49.3447317073171
71	6.141	39.2116097560976
72	6.852	34.358512195122
73	5.681	40.0468536585366
74	2.295	71.9611463414634
75	6.219	52.7732195121951
76	4.248	66.2754878048781
77	6.489	37.4623170731707
78	5.33	56.5515365853659
79	3.459	71.4585365853659
80	7.195	53.0417317073171
81	1.987	69.1415853658537
82	5.693	47.4440731707317
83	1.915	69.0524390243903
84	5.413	52.4671463414634
85	3.975	71.0813658536585
86	3.774	71.7190243902439
88	5.41	49.8200975609756
89	7.308	58.3721951219512
90	6.365	51.9446585365854
91	2.875	73.5704878048781
92	2.411	71.8068292682927
93	2.019	71.836
94	5.305	68.4577073170732
95	7.876	61.6336585365854
96	2.16	72.8829268292683
97	8.051	52.814243902439
98	4.815	60.5303414634146
99	5.747	42.2078536585366
101	7.06	48.1960975609756
103	3.927	62.3602195121951
104	4.54	62.4436585365854
106	7.123	67.2523170731707
108	3.489	62.4845609756098
109	5.979	46.2486585365854
110	4.956	65.0518536585366
111	5.953	64.127243902439
113	4.208	63.3099512195122
114	6.736	41.6853414634146
115	5.807	49.1701219512195
116	2.38	71.7353658536586
117	1.92	69.9779024390244
118	2	70.1646341463415
119	7.586	52.024756097561
120	6.996	52.0029268292683
122	2.56	64.9178536585366
123	2.375	69.5611463414634
125	7.325	44.2952682926829
127	2.978	66.8173170731707
128	6.913	35.0361219512195
129	6.012	50.6556829268293
130	7.546	56.1934390243903
131	1.98	70.0413902439025
133	6.774	47.5782926829268
134	2.06	70.7047073170732
135	3.741	63.2572195121951
136	7.201	44.9276097560976
137	7.35	40.9903902439024
138	6.643	61.7976341463415
139	4.722	64.3306341463415
140	6.586	39.6799756097561
141	6.517	53.0635609756098
142	4.1757142857	63.4780487804878
143	7.46	38.3670487804878
144	6.522	42.7811219512195
145	6.855	54.2446585365854
146	2.362	73.809512195122
147	2.498	74.1792682926829
148	6.055	43.1750975609756
149	3.194	71.7731707317073
150	7.35	51.4934146341463
151	5.174	65.7527804878049
152	6.192	54.1637073170732
153	5.505	60.5771951219512
154	6.137	46.7274634146342
155	6.152	61.0070243902439
156	6.602	53.8020487804878
157	2.25	69.6121951219512
158	3.068	71.9269512195122
160	2.799	66.7707317073171
162	5.589	65.5677317073171
163	6.866	66.7710487804878
164	2.67	68.5041463414634
166	2.03	68.3765853658537
167	8.163	44.3679024390244
168	7.289	53.4006829268293
169	7.04	54.9066829268293
171	6.606	45.5543902439024
172	1.978	74.6239024390244
173	3.038	68.66
174	2.236	68.8341463414634
175	2.43	70.1084390243903
176	5.828	35.7394878048781
178	7.415	41.1554146341463
179	7.156	40.4272195121951
180	5.504	63.5756341463415
182	6.49	55.8963658536585
183	6.106	56.8096341463415
185	7.566	60.7451463414634
186	6.876	48.5470975609756
188	6.538	44.2620731707317
189	7.136	45.8383658536585
190	5.397	60.2802926829268
191	6.87	60.3388536585366
192	5.751	39.575243902439
193	6.249	58.6248048780488
194	6.432	54.4230243902439
195	5.761	65.2048048780488
196	5.433	50.4820975609756
197	3.476	65.4343902439024
199	6.765	47.082
200	2.12	69.945
201	7.111	50.3689756097561
202	2.266	71.1073170731707
203	2.938	68.6342682926829
204	6.422	63.0628536585366
205	5.828	60.8723170731707
206	5.219	64.3171463414634
207	5.125	68.1648780487805
208	7.287	47.7492682926829
209	6.202	53.0796341463415
210	5.93	55.469512195122
211	7.593	40.6207317073171
212	5.525	53.1966585365854
213	7.443	49.4778292682927
214	7.419	55.2354146341463
