group	size	x	y
2	2.21731671992652	6.679	61.5878780487805
3	3.60395217808167	7.7	34.637512195122
5	2.70640314713802	4.972	66.7384634146342
6	2.76694255967888	3.314	69.5987073170732
7	3.18085033687897	7.339	36.6060487804878
8	4.37973055894591	3.056	66.2933170731707
10	3.33563225074951	2.496	69.8331707317073
11	3.71481442204435	2.886	70.9687804878049
12	2.11428087264972	3.054	68.7284146341464
13	3.1019124260987	4.753	64.4186829268293
14	2.93951433057494	2.994	65.4456829268293
15	2.23661697787139	3.284	68.145
16	5.94002795321329	6.94	44.3662926829268
17	3.52080155441024	2.245	70.7648780487805
18	3.15111092484289	6.593	40.3736829268293
19	3.42201958564491	2.27	70.43
20	2.2202289372607	6.69	62.9744634146342
21	2.90159020712677	6.801	43.5884390243902
22	2.82572433035316	6.71	39.1287317073171
24	2.16936930939567	5.731	66.6882195121951
25	2.99326984175799	6.587	45.4228048780488
26	6.74108128124761	5.168	58.1863902439024
27	2.19589131280218	3.571	66.0115853658537
28	2.25824677668364	6.67	40.1257317073171
29	2.40003874925925	6.667	53.9278780487805
30	3.46572398789787	2.26	70.3150487804878
31	2.16607627207477	6.316	65.5598780487805
32	4.24568759083721	2.334	72.5014634146341
33	4.16025810904383	6.187	43.4999268292683
34	2.65488137164566	5.954	41.2093902439024
35	2.55671169098438	6.235	53.0775853658537
36	3.21282864157281	2.123	72.6126829268293
37	3.09589663724998	7.883	43.1974146341463
38	3.5013290769788	4.202	61.5472926829268
39	3.25788649522013	6.168	45.5717804878049
40	15.8183673343026	5.712	61.4486585365854
41	4.23322325777564	5.83	60.5027317073171
42	2.65193084274596	5.324	66.3585609756098
43	3.43285511991901	4.18	69.1616097560976
44	2.25142803306199	6.954	51.8530487804878
46	2.37995691227952	2.686	72.2686829268293
47	3.54043439900151	1.87	69.3670731707317
48	6.32293132379493	2.21	70.6126585365854
49	2.18689047389255	7.494	42.7925609756098
50	3.08278325493532	2	73.2209756097561
52	3.0265088353426	6.376	57.8433170731707
53	3.85096146738368	7.396	52.3027804878049
54	3.18460792264522	6.376	57.3705365853659
55	2.56789579285854	2.11	70.0480975609756
56	4.91841589916772	6.04	49.9655853658537
57	2.64741037135685	6.637	42.9141951219512
58	4.83208796404458	2.858	71.0575609756098
59	4.57534895365625	6.852	42.6379024390244
60	3.05267016608357	1.851	69.5034146341464
61	2.34817980078831	4.71	59.5436585365854
62	2.11578540819652	6.935	61.2115853658537
64	5.51527324766419	2.62	71.4585365853659
65	2.37072976573191	4.626	45.7884146341463
66	5.64666821709663	2.507	71.7219512195122
67	2.14726039744126	4.69	64.0171219512195
68	2.98880978028646	2.609	66.8397073170732
69	3.41892383227768	6.957	48.5126585365854
71	2.32173293046159	6.043	37.3421463414634
72	2.99781707048311	6.829	33.612243902439
73	2.26271864359773	5.671	39.4398780487805
74	3.45029659927469	2.48	71.422756097561
75	3.12402251483508	6.259	51.3064878048781
76	2.13657809483098	4.526	65.4467073170732
77	2.40039956685731	5.643	36.9428048780488
78	2.41096480042335	5.784	55.7216097560976
79	2.96220337808885	3.545	71.0878536585366
80	2.79212080232963	7.334	51.8550975609756
81	3.02533659823039	2.035	68.6644634146342
82	3.05300531693089	5.847	46.6991951219512
